order_id,customer_id,product_category,product_name,quantity,unit_price,discount_pct,revenue,payment_method,order_date,delivery_date,return_status,city,state,pincode
ORD00172,CUST69051,Beauty,Lakme Absolute Foundation,4,2895,0,11580,UPI,2023-01-24,2023-01-27,,Chennai,Tamil Nadu,301748
ORD00173,CUST96064,Furniture,Urban Ladder Bookshelf,5,61086,10,274887,PhonePe,2023-01-24,2023-02-05,NOT RETURNED,Chennai,Tamil Nadu,560575
ORD00174,CUST80358,Beauty,Himalaya Face Wash,1,2188,0,2188,COD,24-01-2023,2023-02-02,NOT RETURNED,lucknow,Uttar Pradesh,456961
ORD00175,CUST81344,Furniture,Spacewood Bed Frame,1,5012,0,5012,PhonePe,24/01/2023,2023-04-02,Not Returned,Bangalore,Karnataka,342052
ORD00176,CUST62163,Beauty,mCaffeine Coffee Scrub,1,2260,15,1921,CREDIT CARD,2023-01-24,2023-01-29,Not Returned,ahmedabad,Gujarat,753084
ORD00177,CUST53125,Home & Kitchen,Prestige Pressure Cooker 5L,1,810,30,567,Paytm,2023-01-25,2023-02-07,,Hyderabad,Telangana,210353
ORD00178,CUST60249,Sports,Yonex Badminton Racket,3,13644,0,40932,Wallet,25-01-2023,31-01-2023,,pune,Maharashtra,308733
ORD00179,CUST22324,Grocery,Parle-G Biscuits 800g,5,871,,3919.5,COD,25/01/2023,2023-06-02,Not Returned,Mumbai,Maharashtra,261242
ORD00180,CUST21593,Mobiles,Realme GT Neo 5,2,12158,20,19452.8,PhonePe,2023-01-25,2023-01-27,Not Returned,CHENNAI,Tamil Nadu,
ORD00181,CUST68793,Fashion,H&M Floral Kurti,5,1528,5,7258,Debit Card,2023-01-25,2023-01-28,Not Returned,Kolkata,West Bengal,653622
ORD00182,CUST55242,Toys,Play-Doh Creativity Set,3,3438,10,9282.6,GPay,25-01-2023,2023-06-02,Not Returned,New Delhi,Delhi,717874
ORD00183,CUST17551,Electronics,OnePlus Nord CE 3,1,98287,20,78629.6,UPI,2023-01-25,2023-03-02,Not Returned,Mumbai,Maharashtra,280059
ORD00184,CUST69850,Mobiles,Vivo V27,3,107961,10,291494.7,Debit Card,2023-01-25,2023-01-27,Not Returned,Jaipur,Rajasthan,318732
ORD00185,CUST21230,Electronics,Mi Smart Band 7,4,20141,20,64451.2,GPay,2023-01-26,2023-01-30,Not Returned,Mumbai,Maharashtra,206589
ORD00186,CUST26106,Grocery,Saffola Gold Oil 2L,4,982,,3535.2,UPI,26-01-2023,29-01-2023,Returned,Hyderabad,Telangana,
ORD00187,CUST90741,Mobiles,OPPO Reno 8,5,47128,5,223858,GPay,26/01/2023,2023-06-02,,Chennai,Tamil Nadu,
ORD00188,CUST68676,Beauty,Himalaya Face Wash,5,472,15,2006,CREDIT CARD,2023-01-26,2023-02-01,Not Returned,Bangalore,Karnataka,486318
ORD00189,CUST54423,Beauty,Maybelline Fit Me Concealer,2,405,,688.5,CREDIT CARD,2023-01-26,2023-02-08,Not Returned,New Delhi,Delhi,337596
ORD00190,CUST31834,Toys,LEGO Classic Brick Box,2,242,5,459.8,PhonePe,2023-01-26,31-01-2023,Not Returned,Hyderabad,Telangana,
ORD00191,CUST14503,Electronics,HP Pavilion Laptop 15,4,55391,10,199407.6,Wallet,26/01/2023,31/01/2023,Not Returned,Mumbai,Maharashtra,214141
ORD00192,CUST31947,Fashion,Zara Blazer Black,1,2107,30,1474.9,Wallet,2023-01-27,2023-02-10,Not Returned,Ahmedabad,Gujarat,485383
ORD00193,CUST85924,Grocery,MDH Garam Masala 100g,3,1399,20,3357.6,COD,2023-01-27,2023-02-01,,pune,Maharashtra,731242
ORD00194,CUST75387,Beauty,Biotique Bio Cleanser,2,1515,0,3030,UPI,27-01-2023,2023-08-02,Returned,KOLKATA,West Bengal,268762
ORD00195,CUST27844,Sports,Prokyde Skipping Rope,2,11154,10,20077.2,Debit Card,27/01/2023,2023-01-02,Returned,ahmedabad,Gujarat,129523
ORD00196,CUST21148,Home & Kitchen,Hawkins Cooker 3L,1,16647,5,15814.65,CREDIT CARD,2023-01-27,2023-02-01,Refunded,delhi,Delhi,
ORD00197,CUST74264,Home & Kitchen,Godrej Aer Freshener,1,13255,25,9941.25,COD,2023-01-27,2023-02-03,Not Returned,Bangalore,Karnataka,141936
ORD00198,CUST23008,Furniture,Wakefit Orthopaedic Mattress,5,10927,15,46439.75,upi,27-01-2023,30-01-2023,Not Returned,Hyderabad,Telangana,675391
ORD00199,CUST43863,Fashion,Adidas Ultraboost 22,3,14577,15,37171.35,PhonePe,28/01/2023,2023-11-02,Not Returned,Lucknow,Uttar Pradesh,562510
ORD00200,CUST71338,Home & Kitchen,Bajaj Mixer Grinder 750W,1,1933,10,1739.7,Paytm,2023-01-28,2023-02-11,Not Returned,kolkata,West Bengal,134730
ORD00201,CUST85391,Furniture,Urban Ladder Bookshelf,2,44927,20,71883.2,Net Banking,2023-01-28,2023-02-02,Not Returned,Mumbai,Maharashtra,182798
ORD00202,CUST75341,Electronics,JBL Flip 6 Speaker,2,42823,30,59952.2,COD,28-01-2023,2023-05-02,Returned,ahmedabad,Gujarat,424565
ORD00203,CUST21065,Beauty,WOW Skin Science Shampoo,4,1762,30,4933.6,CREDIT CARD,28/01/2023,2023-05-02,Returned,ahmedabad,Gujarat,361487
ORD00204,CUST87966,Beauty,WOW Skin Science Shampoo,1,2341,5,2223.95,CREDIT CARD,2023-01-28,2023-01-30,Not Returned,Bangalore,Karnataka,298410
ORD00205,CUST35766,Sports,Decathlon Yoga Mat,5,12220,5,58045,CREDIT CARD,2023-01-28,2023-02-08,Not Returned,Bangalore,Karnataka,322534
ORD00206,CUST95061,Mobiles,Vivo V27,3,122828,20,294787.2,UPI,28-01-2023,2023-10-02,Not Returned,Kolkata,West Bengal,613273
ORD00207,CUST47855,Home & Kitchen,Cello Water Bottle 1L,5,13105,20,52420,GPay,29/01/2023,2023-08-02,Not Returned,Bangalore,Karnataka,
ORD00208,CUST15117,Electronics,Mi Smart Band 7,2,36912,30,51676.8,COD,2023-01-29,2023-02-06,Not Returned,lucknow,Uttar Pradesh,351359
ORD00209,CUST75007,Books,Ikigai,5,930,10,4185,COD,2023-01-29,2023-02-10,Not Returned,Jaipur,Rajasthan,632083
ORD00210,CUST54551,Home & Kitchen,Godrej Aer Freshener,2,5587,30,7821.8,Debit Card,29-01-2023,2023-05-02,,ahmedabad,Gujarat,553155
ORD00211,CUST68530,Fashion,H&M Floral Kurti,2,2283,10,4109.4,COD,2023-01-29,2023-01-02,,Lucknow,Uttar Pradesh,730822
ORD00212,CUST52558,Mobiles,Nothing Phone 2,2,11590,25,17385,COD,2023-01-29,2023-02-05,,Mumbai,Maharashtra,645000
ORD00213,CUST62510,Home & Kitchen,Godrej Aer Freshener,2,6843,15,11633.1,UPI,2023-01-29,2023-02-04,Not Returned,Delhi,Delhi,536125
ORD00214,CUST74745,Electronics,Realme Narzo 50,2,6919,15,11762.3,CREDIT CARD,30-01-2023,2023-09-02,Not Returned,Delhi,Delhi,216107
ORD00215,CUST91625,Home & Kitchen,Prestige Pressure Cooker 5L,4,24244,20,77580.8,CREDIT CARD,30/01/2023,2023-12-02,Not Returned,Lucknow,Uttar Pradesh,
ORD00216,CUST31847,Fashion,H&M Floral Kurti,5,14866,0,74330,UPI,2023-01-30,2023-02-01,Returned,Ahmedabad,Gujarat,
ORD00217,CUST26242,Books,Ikigai,4,987,0,3948,Debit Card,2023-01-30,2023-02-05,Not Returned,Lucknow,Uttar Pradesh,595595
ORD00218,CUST37900,Grocery,Nestle Maggi 12 Pack,4,812,0,3248,CREDIT CARD,2023-01-30,2023-03-02,Not Returned,Kolkata,West Bengal,439762
ORD00219,CUST18897,Toys,Barbie Dreamhouse,1,6224,5,5912.8,COD,30/01/2023,2023-09-02,,Hyderabad,Telangana,201546
ORD00220,CUST30264,Books,Sapiens - Yuval Noah,1,1027,10,924.3,Debit Card,2023-01-30,2023-02-12,,Bangalore,Karnataka,316231
ORD00221,CUST62041,Furniture,Pepperfry Coffee Table,1,9564,20,7651.2,CREDIT CARD,2023-01-31,2023-02-02,Not Returned,DELHI,Delhi,278996
ORD00222,CUST52489,Home & Kitchen,Philips Air Fryer HD9200,3,2148,15,5477.4,CREDIT CARD,31-01-2023,2023-07-02,Not Returned,Mumbai,Maharashtra,536249
ORD00223,CUST83174,Beauty,Biotique Bio Cleanser,1,2371,0,2371,PhonePe,31/01/2023,2023-04-02,Not Returned,Mumbai,Maharashtra,348421
ORD00224,CUST17456,Sports,Strauss Dumbbells 5kg,5,2348,15,9979,upi,2023-01-31,2023-02-02,NOT RETURNED,Bombay,Maharashtra,455828
ORD00225,CUST88443,Beauty,Garnier Vitamin C Serum,4,302,10,1087.2,Wallet,2023-01-31,2023-02-12,Not Returned,Ahmedabad,Gujarat,527347
ORD00226,CUST90420,Books,Zero to One,5,1928,25,7230,PhonePe,31-01-2023,2023-04-02,Not Returned,Bangalore,Karnataka,691639
ORD00227,CUST71307,Beauty,WOW Skin Science Shampoo,1,688,25,516,UPI,31/01/2023,2023-03-02,Not Returned,Mumbai,Maharashtra,168784
ORD00228,CUST77384,Electronics,Canon EOS 1500D Camera,3,16920,20,40608,PhonePe,2023-01-31,2023-02-11,Not Returned,Delhi,Delhi,747463
ORD00229,CUST46344,Beauty,Maybelline Fit Me Concealer,3,295,0,885,Net Banking,2023-02-01,2023-02-14,Returned,pune,Maharashtra,568000
ORD00230,CUST19738,Mobiles,iPhone 14 128GB,4,30849,,123396,Wallet,2023-01-02,14-02-2023,Not Returned,Bangalore,Karnataka,593341
ORD00231,CUST81405,Grocery,Fortune Sunflower Oil 5L,5,1181,25,4428.75,PhonePe,2023-01-02,14/02/2023,Returned,Bangalore,Karnataka,263336
ORD00232,CUST20798,Home & Kitchen,Bajaj Mixer Grinder 750W,2,22592,20,36147.2,CREDIT CARD,2023-02-01,2023-02-10,Not Returned,jaipur,Rajasthan,437227
ORD00233,CUST22225,Beauty,WOW Skin Science Shampoo,5,1465,15,6226.25,GPay,2023-02-01,2023-02-05,Not Returned,Chennai,Tamil Nadu,534194
ORD00234,CUST75880,Fashion,H&M Floral Kurti,1,741,10,666.9,CREDIT CARD,2023-01-02,13-02-2023,NOT RETURNED,Ahmedabad,Gujarat,489600
ORD00235,CUST28810,Grocery,Aashirvaad Atta 10kg,2,62,,93,Debit Card,2023-01-02,2023-09-02,Not Returned,KOLKATA,West Bengal,
ORD00236,CUST47580,Grocery,Parle-G Biscuits 800g,3,764,25,1719,CREDIT CARD,2023-02-02,2023-02-13,Returned,jaipur,Rajasthan,318513
ORD00237,CUST46940,Beauty,Biotique Bio Cleanser,4,2530,10,9108,Net Banking,2023-02-02,2023-02-09,Not Returned,Bangalore,Karnataka,769142
ORD00238,CUST57030,Grocery,Aashirvaad Atta 10kg,4,955,10,3438,Net Banking,2023-02-02,2023-10-02,Not Returned,Kolkata,West Bengal,244419
ORD00239,CUST84891,Sports,Strauss Dumbbells 5kg,3,3312,25,7452,CREDIT CARD,2023-02-02,14/02/2023,Not Returned,CHENNAI,Tamil Nadu,
ORD00240,CUST54159,Beauty,Himalaya Face Wash,1,575,15,488.75,UPI,2023-02-02,2023-02-10,Returned,CHENNAI,Tamil Nadu,436277
ORD00241,CUST31412,Electronics,Realme Narzo 50,3,100739,15,256884.45,GPay,2023-02-02,2023-02-13,Not Returned,lucknow,Uttar Pradesh,124156
ORD00242,CUST84481,Books,Rich Dad Poor Dad,1,599,0,599,COD,2023-02-02,2023-04-02,Returned,Kolkata,West Bengal,650625
ORD00243,CUST44358,Mobiles,iQOO Neo 7,2,9119,15,15502.3,upi,2023-03-02,2023-08-02,Not Returned,Bangalore,Karnataka,160963
ORD00244,CUST22354,Toys,Fisher Price Baby Gym,3,2566,5,7313.1,CREDIT CARD,2023-02-03,2023-02-08,Not Returned,Mumbai,Maharashtra,725528
ORD00245,CUST63719,Furniture,Nilkamal Easy Chair,1,8584,20,6867.2,Wallet,2023-02-03,2023-02-09,Not Returned,delhi,Delhi,428506
ORD00246,CUST87827,Grocery,Parle-G Biscuits 800g,2,349,15,593.3,Wallet,2023-02-03,14-02-2023,Not Returned,DELHI,Delhi,461523
ORD00247,CUST78625,Electronics,OnePlus Nord CE 3,3,145668,10,393303.6,upi,2023-03-02,2023-09-02,Returned,CHENNAI,Tamil Nadu,706704
ORD00248,CUST86299,Home & Kitchen,Godrej Aer Freshener,4,4914,15,16707.6,PhonePe,2023-02-03,2023-02-12,Not Returned,Mumbai,Maharashtra,301527
ORD00249,CUST30735,Home & Kitchen,Godrej Aer Freshener,3,23075,0,69225,UPI,2023-02-03,2023-02-08,,CHENNAI,Tamil Nadu,484543
ORD00250,CUST54066,Furniture,Godrej Interio Study Table,5,26824,30,93884,GPay,2023-03-02,17-02-2023,Returned,jaipur,Rajasthan,654877
ORD00251,CUST22877,Mobiles,Nothing Phone 2,3,97074,20,232977.6,UPI,2023-04-02,2023-06-02,Not Returned,CHENNAI,Tamil Nadu,
ORD00252,CUST71762,Grocery,Nestle Maggi 12 Pack,5,1300,20,5200,UPI,2023-02-04,2023-02-10,Returned,Ahmedabad,Gujarat,267093
ORD00253,CUST71892,Sports,Prokyde Skipping Rope,2,14968,10,26942.4,Net Banking,2023-02-04,2023-02-06,Not Returned,CHENNAI,Tamil Nadu,218024
ORD00254,CUST53868,Furniture,Kurlon Mattress Queen,3,6488,20,15571.2,Paytm,2023-04-02,17-02-2023,Returned,delhi,Delhi,669678
ORD00255,CUST57632,Mobiles,Nothing Phone 2,2,99894,5,189798.6,PhonePe,2023-04-02,2023-08-02,NOT RETURNED,delhi,Delhi,146350
ORD00256,CUST49634,Grocery,Tata Salt 1kg,2,73,,116.8,COD,2023-02-04,2023-02-13,Not Returned,ahmedabad,Gujarat,771023
ORD00257,CUST81394,Electronics,OnePlus Nord CE 3,1,79442,,59581.5,UPI,2023-02-04,2023-02-15,Not Returned,KOLKATA,West Bengal,129486
ORD00258,CUST35927,Books,The Alchemist,2,232,10,417.6,Wallet,2023-05-02,2023-11-02,Returned,Jaipur,Rajasthan,228338
ORD00259,CUST66292,Sports,Decathlon Yoga Mat,2,7516,20,12025.6,Debit Card,2023-05-02,13/02/2023,Not Returned,Mumbai,Maharashtra,596151
ORD00260,CUST95410,Toys,Hot Wheels 20 Car Pack,3,4600,15,11730,Paytm,2023-02-05,2023-02-07,Not Returned,Delhi,Delhi,670496
ORD00261,CUST38563,Home & Kitchen,Bajaj Mixer Grinder 750W,3,4716,0,14148,CREDIT CARD,2023-02-05,2023-02-12,Not Returned,Delhi,Delhi,766743
ORD00262,CUST31328,Fashion,Zara Blazer Black,4,7627,25,22881,CREDIT CARD,2023-05-02,18-02-2023,Returned,pune,Maharashtra,739385
ORD00263,CUST62012,Electronics,Sony 65 inch 4K TV,1,35552,25,26664,upi,2023-05-02,14/02/2023,Returned,delhi,Delhi,691462
ORD00264,CUST71516,Home & Kitchen,Philips Air Fryer HD9200,2,18132,15,30824.4,upi,2023-02-05,2023-02-12,Not Returned,kolkata,West Bengal,173392
ORD00265,CUST16723,Beauty,Maybelline Fit Me Concealer,1,1504,30,1052.8,upi,2023-02-06,2023-02-11,Not Returned,Bangalore,Karnataka,305230
ORD00266,CUST76609,Fashion,FabIndia Cotton Saree,5,13106,25,49147.5,Net Banking,2023-06-02,18-02-2023,Not Returned,lucknow,Uttar Pradesh,175670
ORD00267,CUST69833,Home & Kitchen,Pigeon Non-Stick Tawa,2,19415,5,36888.5,CREDIT CARD,2023-02-06,15/02/2023,Not Returned,Mumbai,Maharashtra,311405
ORD00268,CUST84397,Mobiles,OPPO Reno 8,1,9634,5,9152.3,Net Banking,2023-02-06,2023-02-15,Not Returned,Jaipur,Rajasthan,220545
ORD00269,CUST40465,Sports,SG Cricket Gloves,4,901,0,3604,Wallet,2023-02-06,2023-02-13,NOT RETURNED,New Delhi,Delhi,217772
ORD00270,CUST18654,Home & Kitchen,Godrej Aer Freshener,4,16519,,66076,UPI,2023-06-02,15-02-2023,Not Returned,Jaipur,Rajasthan,646782
ORD00271,CUST43144,Toys,Barbie Dreamhouse,2,7800,0,15600,PhonePe,2023-06-02,19/02/2023,Not Returned,Bangalore,Karnataka,151468
ORD00272,CUST92355,Books,Sapiens - Yuval Noah,5,1705,,8525,Wallet,2023-02-07,2023-02-14,Not Returned,jaipur,Rajasthan,625870
ORD00273,CUST35596,Mobiles,Redmi Note 12 Pro,4,114020,20,364864,CREDIT CARD,2023-02-07,2023-02-12,Not Returned,Ahmedabad,Gujarat,460141
ORD00274,CUST64543,Electronics,boAt Rockerz 450 Headphones,4,147813,,443439,COD,2023-02-07,19-02-2023,Returned,CHENNAI,Tamil Nadu,531049
ORD00275,CUST50511,Electronics,JBL Flip 6 Speaker,5,127330,15,541152.5,Net Banking,2023-07-02,20/02/2023,Not Returned,Mumbai,Maharashtra,569158
ORD00276,CUST83718,Electronics,Mi Smart Band 7,1,13798,5,13108.1,Wallet,2023-02-07,2023-02-14,Not Returned,jaipur,Rajasthan,371337
ORD00277,CUST89168,Electronics,HP Pavilion Laptop 15,4,54695,20,175024,Debit Card,2023-02-07,2023-02-17,Not Returned,Mumbai,Maharashtra,245256
ORD00278,CUST48263,Books,Zero to One,3,480,0,1440,Net Banking,2023-07-02,16-02-2023,Returned,Kolkata,West Bengal,540687
ORD00279,CUST96135,Home & Kitchen,Wipro LED Bulb 9W,4,10758,10,38728.8,upi,2023-07-02,15/02/2023,Not Returned,delhi,Delhi,
ORD00280,CUST65643,Grocery,Tata Salt 1kg,1,474,10,426.6,UPI,2023-02-08,2023-02-05,,Mumbai,Maharashtra,179906
ORD00281,CUST61245,Home & Kitchen,Bajaj Mixer Grinder 750W,1,19391,15,16482.35,Wallet,2023-02-08,2023-02-22,Not Returned,KOLKATA,West Bengal,511469
ORD00282,CUST58473,Beauty,mCaffeine Coffee Scrub,2,2022,,3841.8,COD,2023-08-02,16-02-2023,Not Returned,Bangalore,Karnataka,478722
ORD00283,CUST45284,Sports,Boldfit Resistance Bands,3,5021,30,10544.1,upi,2023-08-02,2023-10-02,Not Returned,chennai,Tamil Nadu,254462
ORD00284,CUST45437,Fashion,Allen Solly Formal Shirt,1,2371,5,2252.45,upi,2023-02-08,2023-02-17,Not Returned,chennai,Tamil Nadu,736372
ORD00285,CUST97410,Grocery,Aashirvaad Atta 10kg,5,1739,15,7390.75,CREDIT CARD,2023-02-08,2023-02-14,Returned,Delhi,Delhi,208183
ORD00286,CUST47867,Grocery,Parle-G Biscuits 800g,3,342,30,718.2,PhonePe,2023-08-02,16-02-2023,,Bangalore,Karnataka,343351
ORD00287,CUST13008,Home & Kitchen,Asian Paints Royale,3,12941,0,38823,GPay,2023-09-02,17/02/2023,Not Returned,ahmedabad,Gujarat,393969
ORD00288,CUST60464,Grocery,Bournvita 1kg,5,1189,0,5945,CREDIT CARD,2023-02-09,2023-02-18,Not Returned,Ahmedabad,Gujarat,
ORD00289,CUST53519,Furniture,Kurlon Mattress Queen,4,22330,25,66990,CREDIT CARD,2023-02-09,2023-02-17,Not Returned,Mumbai,Maharashtra,729032
ORD00290,CUST46397,Furniture,Durian 3 Seater Sofa,5,37612,5,178657,CREDIT CARD,2023-09-02,16-02-2023,NOT RETURNED,chennai,Tamil Nadu,251984
ORD00291,CUST99425,Beauty,L'Oreal Elvive Shampoo,5,938,,4455.5,Paytm,2023-09-02,22/02/2023,Returned,DELHI,Delhi,729786
ORD00292,CUST32908,Fashion,Nike Air Max 270,4,14773,5,56137.4,UPI,2023-02-09,2023-02-16,,Kolkata,West Bengal,
ORD00293,CUST23817,Toys,Nerf Elite Blaster,4,6166,30,17264.8,Paytm,2023-02-09,2023-02-15,Not Returned,ahmedabad,Gujarat,
ORD00294,CUST26193,Books,Zero to One,4,680,0,2720,GPay,2023-10-02,16-02-2023,Not Returned,Ahmedabad,Gujarat,320501
ORD00295,CUST57669,Home & Kitchen,Philips Air Fryer HD9200,4,21219,10,76388.4,UPI,2023-02-10,15/02/2023,Not Returned,New Delhi,Delhi,766382
ORD00296,CUST18049,Books,Deep Work - Cal Newport,4,1154,15,3923.6,PhonePe,2023-02-10,2023-02-18,Not Returned,pune,Maharashtra,153404
ORD00297,CUST19219,Toys,Fisher Price Baby Gym,5,1786,,7590.5,PhonePe,2023-02-10,2023-02-24,Not Returned,lucknow,Uttar Pradesh,449223
ORD00298,CUST22278,Home & Kitchen,Prestige Pressure Cooker 5L,2,22468,20,35948.8,CREDIT CARD,2023-10-02,23-02-2023,Not Returned,DELHI,Delhi,735599
ORD00299,CUST44704,Home & Kitchen,Hawkins Cooker 3L,2,648,20,1036.8,UPI,2023-10-02,22/02/2023,Not Returned,pune,Maharashtra,542462
ORD00300,CUST14847,Fashion,Puma Track Pants,1,5255,10,4729.5,PhonePe,2023-02-10,2023-02-14,Not Returned,Kolkata,West Bengal,
ORD00301,CUST44383,Books,Wings of Fire - APJ Kalam,2,179,5,340.1,CREDIT CARD,2023-02-10,2023-02-16,Not Returned,Mumbai,Maharashtra,111216
ORD00302,CUST47064,Furniture,Godrej Interio Study Table,2,46791,,84223.8,GPay,2023-02-11,15-02-2023,Returned,Kolkata,West Bengal,356081
ORD00303,CUST98025,Electronics,JBL Flip 6 Speaker,5,9861,30,34513.5,upi,2023-11-02,20/02/2023,Not Returned,Bangalore,Karnataka,586188
ORD00304,CUST74713,Books,The Alchemist,4,1148,,3214.4,Net Banking,2023-02-11,2023-02-17,Returned,Delhi,Delhi,146154
ORD00305,CUST28504,Sports,Boldfit Resistance Bands,4,4750,20,15200,Debit Card,2023-02-11,2023-02-23,Returned,Bombay,Maharashtra,787906
ORD00306,CUST61887,Sports,Nivia Football Size 5,5,14849,25,55683.75,upi,2023-11-02,25-02-2023,Returned,Mumbai,Maharashtra,649117
ORD00307,CUST69610,Home & Kitchen,Wipro LED Bulb 9W,2,11643,,18628.8,upi,2023-11-02,22/02/2023,Not Returned,Pune,Maharashtra,788700
ORD00308,CUST36032,Electronics,HP Pavilion Laptop 15,5,90818,15,385976.5,PhonePe,2023-02-11,2023-02-18,Not Returned,Bombay,Maharashtra,318448
ORD00309,CUST59558,Mobiles,Google Pixel 7a,1,80706,,56494.2,UPI,2023-02-12,2023-02-14,,Delhi,Delhi,232405
ORD00310,CUST43884,Toys,Chhota Bheem Puzzle,4,5443,10,19594.8,CREDIT CARD,2023-12-02,24-02-2023,Not Returned,Bangalore,Karnataka,734131
ORD00311,CUST81319,Beauty,Biotique Bio Cleanser,3,1535,0,4605,upi,2023-12-02,17/02/2023,Not Returned,ahmedabad,Gujarat,149182
ORD00312,CUST65503,Electronics,Canon EOS 1500D Camera,1,38529,,30823.2,CREDIT CARD,2023-02-12,2023-02-22,Not Returned,Lucknow,Uttar Pradesh,549271
ORD00313,CUST28963,Beauty,L'Oreal Elvive Shampoo,1,1794,,1524.9,PhonePe,2023-02-12,2023-02-18,Not Returned,Lucknow,Uttar Pradesh,345655
ORD00314,CUST28514,Books,The Psychology of Money,5,474,5,2251.5,PhonePe,2023-12-02,14-02-2023,Returned,Pune,Maharashtra,415664
ORD00315,CUST25433,Books,Think and Grow Rich,2,1661,10,2989.8,CREDIT CARD,2023-12-02,17/02/2023,Not Returned,Jaipur,Rajasthan,765302
ORD00316,CUST20683,Beauty,Maybelline Fit Me Concealer,4,328,20,1049.6,UPI,2023-02-13,2023-02-26,Not Returned,Bangalore,Karnataka,573955
ORD00317,CUST69521,Toys,Chhota Bheem Puzzle,3,7074,0,21222,CREDIT CARD,2023-02-13,2023-02-20,Returned,DELHI,Delhi,201815
ORD00318,CUST64018,Electronics,OnePlus Nord CE 3,1,25323,20,20258.4,CREDIT CARD,13-02-2023,21-02-2023,Not Returned,Mumbai,Maharashtra,598069
ORD00319,CUST95862,Mobiles,Samsung Galaxy A54,3,70771,0,212313,GPay,13/02/2023,21/02/2023,Not Returned,ahmedabad,Gujarat,720383
ORD00320,CUST30663,Home & Kitchen,Cello Water Bottle 1L,2,2965,10,5337,CREDIT CARD,2023-02-13,2023-02-22,Not Returned,chennai,Tamil Nadu,350237
ORD00321,CUST24913,Fashion,Van Heusen Polo T-Shirt,2,13364,25,20046,upi,2023-02-13,2023-02-19,Not Returned,lucknow,Uttar Pradesh,774602
ORD00322,CUST12712,Books,Rich Dad Poor Dad,3,1626,0,4878,CREDIT CARD,13-02-2023,20-02-2023,Not Returned,chennai,Tamil Nadu,341591
ORD00323,CUST59516,Sports,Nivia Football Size 5,4,8879,0,35516,CREDIT CARD,2023-02-13,25/02/2023,,Lucknow,Uttar Pradesh,651133
ORD00324,CUST58142,Toys,Nerf Elite Blaster,2,3292,15,5596.4,Paytm,2023-02-14,2023-02-26,Not Returned,Kolkata,West Bengal,614608
ORD00325,CUST22497,Fashion,Levi's 511 Slim Jeans,3,13847,25,31155.75,Paytm,2023-02-14,2023-02-17,Not Returned,ahmedabad,Gujarat,572417
ORD00326,CUST55190,Mobiles,Motorola Edge 40,1,12655,10,11389.5,Debit Card,14-02-2023,27-02-2023,Not Returned,CHENNAI,Tamil Nadu,713476
ORD00327,CUST88417,Grocery,Parle-G Biscuits 800g,3,1467,20,3520.8,Net Banking,14/02/2023,25/02/2023,Not Returned,delhi,Delhi,194142
ORD00328,CUST80135,Home & Kitchen,Milton Thermosteel Flask,3,24686,25,55543.5,Wallet,2023-02-14,2023-02-27,Not Returned,Delhi,Delhi,362491
ORD00329,CUST22764,Books,Atomic Habits - James Clear,5,1879,5,8925.25,Paytm,2023-02-14,2023-02-17,Not Returned,chennai,Tamil Nadu,329690
ORD00330,CUST15416,Home & Kitchen,Cello Water Bottle 1L,2,9269,10,16684.2,CREDIT CARD,2023-02-14,18-02-2023,Not Returned,Bangalore,Karnataka,249431
ORD00331,CUST56461,Fashion,Levi's 511 Slim Jeans,4,12344,25,37032,CREDIT CARD,15/02/2023,20/02/2023,Not Returned,Mumbai,Maharashtra,312950
ORD00332,CUST88267,Home & Kitchen,Milton Thermosteel Flask,4,18693,10,67294.8,Wallet,2023-02-15,2023-02-22,Not Returned,Mumbai,Maharashtra,429079
ORD00333,CUST74800,Grocery,Haldiram Bhujia 400g,5,890,5,4227.5,PhonePe,2023-02-15,2023-02-22,Not Returned,Ahmedabad,Gujarat,706408
ORD00334,CUST11985,Fashion,Puma Track Pants,4,2586,20,8275.2,upi,15-02-2023,19-02-2023,Returned,Jaipur,Rajasthan,425046
ORD00335,CUST41953,Books,Sapiens - Yuval Noah,3,201,30,422.1,COD,15/02/2023,17/02/2023,Returned,Bangalore,Karnataka,343986
ORD00336,CUST71334,Electronics,Canon EOS 1500D Camera,5,149352,15,634746,UPI,2023-02-15,2023-02-19,Not Returned,Bangalore,Karnataka,672358
ORD00337,CUST88213,Sports,Decathlon Yoga Mat,1,2294,25,1720.5,CREDIT CARD,2023-02-15,2023-02-20,,DELHI,Delhi,732289
ORD00338,CUST24250,Fashion,FabIndia Cotton Saree,2,12102,20,19363.2,CREDIT CARD,16-02-2023,26-02-2023,Not Returned,pune,Maharashtra,223496
ORD00339,CUST70824,Furniture,Godrej Interio Study Table,2,70690,,134311,COD,16/02/2023,27/02/2023,Not Returned,chennai,Tamil Nadu,407451
ORD00340,CUST40674,Grocery,Saffola Gold Oil 2L,2,1948,20,3116.8,PhonePe,2023-02-16,2023-02-25,Not Returned,chennai,Tamil Nadu,289919
